worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
4075,Telangana,Textiles,Male,5th Pass,28,14540,19500,4960,25.44,True,9000,-5540,-61.56
4076,Odisha,Retail,Male,12th Pass,7,17994,17500,-494,-2.82,False,18000,6,0.03
4077,Uttar Pradesh,IT Services,Male,Illiterate,19,13324,19500,6176,31.67,True,7000,-6324,-90.34
4078,Karnataka,Mining,Male,12th Pass,17,22748,21600,-1148,-5.31,False,18000,-4748,-26.38
4079,Uttar Pradesh,Leather,Female,12th Pass,16,16369,19500,3131,16.06,True,18000,1631,9.06
4080,West Bengal,Textiles,Male,5th Pass,28,17121,20400,3279,16.07,True,9000,-8121,-90.23
4081,Jharkhand,IT Services,Male,10th Pass,1,16062,17800,1738,9.76,True,14000,-2062,-14.73
4082,Maharashtra,Retail,Male,Diploma,31,31270,20400,-10870,-53.28,False,22000,-9270,-42.14
4083,Haryana,Retail,Female,10th Pass,21,13927,20400,6473,31.73,True,14000,73,0.52
4084,Uttar Pradesh,Mining,Male,10th Pass,19,15931,19500,3569,18.3,True,14000,-1931,-13.79
4085,Gujarat,Food Processing,Male,12th Pass,28,26633,21600,-5033,-23.3,False,18000,-8633,-47.96
4086,Uttar Pradesh,Construction,Female,10th Pass,1,10811,19500,8689,44.56,True,14000,3189,22.78
4087,Tamil Nadu,Construction,Male,12th Pass,17,20569,18000,-2569,-14.27,False,18000,-2569,-14.27
4088,Uttar Pradesh,IT Services,Female,12th Pass,9,20898,19500,-1398,-7.17,False,18000,-2898,-16.1
4089,Madhya Pradesh,IT Services,Female,Diploma,15,23059,18000,-5059,-28.11,False,22000,-1059,-4.81
4090,Maharashtra,Construction,Male,10th Pass,11,18510,20400,1890,9.26,True,14000,-4510,-32.21
4091,Tamil Nadu,Food Processing,Male,10th Pass,25,23118,18000,-5118,-28.43,False,14000,-9118,-65.13
4092,Haryana,Retail,Female,12th Pass,0,12820,20400,7580,37.16,True,18000,5180,28.78
4093,Maharashtra,Construction,Male,12th Pass,17,26479,20400,-6079,-29.8,False,18000,-8479,-47.11
4094,Uttar Pradesh,Food Processing,Male,12th Pass,3,17767,19500,1733,8.89,True,18000,233,1.29
4095,Maharashtra,Textiles,Female,5th Pass,24,15344,20400,5056,24.78,True,9000,-6344,-70.49
4096,Assam,Leather,Male,10th Pass,32,24568,16800,-7768,-46.24,False,14000,-10568,-75.49
4097,Gujarat,Construction,Male,10th Pass,12,17321,21600,4279,19.81,True,14000,-3321,-23.72
4098,Maharashtra,IT Services,Male,12th Pass,28,31212,20400,-10812,-53.0,False,18000,-13212,-73.4
4099,Uttar Pradesh,Small Manufacturing,Female,12th Pass,31,23742,19500,-4242,-21.75,False,18000,-5742,-31.9
4100,Gujarat,Manufacturing,Female,12th Pass,10,14517,21600,7083,32.79,True,18000,3483,19.35
4101,Chhattisgarh,Manufacturing,Female,Diploma,20,22022,22500,478,2.12,True,22000,-22,-0.1
4102,Telangana,Textiles,Male,Illiterate,3,7171,19500,12329,63.23,True,7000,-171,-2.44
4103,Uttar Pradesh,Agriculture,Female,12th Pass,2,15638,19500,3862,19.81,True,18000,2362,13.12
4104,Tamil Nadu,Construction,Female,Graduate,21,35223,18000,-17223,-95.68,False,32000,-3223,-10.07
4105,Uttar Pradesh,Construction,Male,Graduate,18,33815,19500,-14315,-73.41,False,32000,-1815,-5.67
4106,Uttar Pradesh,Food Processing,Male,12th Pass,23,25435,19500,-5935,-30.44,False,18000,-7435,-41.31
4107,Rajasthan,Small Manufacturing,Male,5th Pass,25,14901,19500,4599,23.58,True,9000,-5901,-65.57
4108,Tamil Nadu,Manufacturing,Male,12th Pass,31,22612,18000,-4612,-25.62,False,18000,-4612,-25.62
4109,Haryana,Metals,Male,10th Pass,33,25363,20400,-4963,-24.33,False,14000,-11363,-81.16
4110,Uttar Pradesh,IT Services,Male,10th Pass,13,18457,19500,1043,5.35,True,14000,-4457,-31.84
4111,Maharashtra,Construction,Female,12th Pass,6,18713,20400,1687,8.27,True,18000,-713,-3.96
4112,Uttar Pradesh,Textiles,Male,Graduate,6,33261,19500,-13761,-70.57,False,32000,-1261,-3.94
4113,Maharashtra,Agriculture,Male,12th Pass,25,28048,20400,-7648,-37.49,False,18000,-10048,-55.82
4114,Uttar Pradesh,Agriculture,Male,10th Pass,22,18596,19500,904,4.64,True,14000,-4596,-32.83
4115,Maharashtra,Agriculture,Male,Graduate,26,36923,20400,-16523,-81.0,False,32000,-4923,-15.38
4116,Odisha,Agriculture,Female,12th Pass,25,17411,17500,89,0.51,True,18000,589,3.27
4117,Tamil Nadu,Textiles,Male,5th Pass,22,17478,18000,522,2.9,True,9000,-8478,-94.2
4118,Maharashtra,Food Processing,Male,10th Pass,26,22547,20400,-2147,-10.52,False,14000,-8547,-61.05
4119,Rajasthan,Agriculture,Male,12th Pass,28,31314,19500,-11814,-60.58,False,18000,-13314,-73.97
4120,Tamil Nadu,Food Processing,Male,12th Pass,10,22375,18000,-4375,-24.31,False,18000,-4375,-24.31
4121,Maharashtra,Chemicals,Male,5th Pass,18,13895,20400,6505,31.89,True,9000,-4895,-54.39
4122,Karnataka,Manufacturing,Male,12th Pass,5,16079,21600,5521,25.56,True,18000,1921,10.67
4123,Maharashtra,IT Services,Female,10th Pass,24,20486,20400,-86,-0.42,False,14000,-6486,-46.33
4124,Maharashtra,Textiles,Female,12th Pass,5,19278,20400,1122,5.5,True,18000,-1278,-7.1
4125,Haryana,Textiles,Male,12th Pass,21,25209,20400,-4809,-23.57,False,18000,-7209,-40.05
4126,Maharashtra,Textiles,Male,Diploma,17,30984,20400,-10584,-51.88,False,22000,-8984,-40.84
4127,Karnataka,Retail,Male,5th Pass,14,14230,21600,7370,34.12,True,9000,-5230,-58.11
4128,Karnataka,Construction,Female,Diploma,18,19673,21600,1927,8.92,True,22000,2327,10.58
4129,Uttar Pradesh,Food Processing,Male,Illiterate,17,11670,19500,7830,40.15,True,7000,-4670,-66.71
4130,Tamil Nadu,Construction,Male,12th Pass,16,23861,18000,-5861,-32.56,False,18000,-5861,-32.56
4131,Uttar Pradesh,IT Services,Male,5th Pass,8,12529,19500,6971,35.75,True,9000,-3529,-39.21
4132,Rajasthan,Mining,Male,Graduate,24,45554,19500,-26054,-133.61,False,32000,-13554,-42.36
4133,Maharashtra,Machinery,Male,12th Pass,6,21877,20400,-1477,-7.24,False,18000,-3877,-21.54
4134,Maharashtra,Silk,Male,10th Pass,29,19618,20400,782,3.83,True,14000,-5618,-40.13
4135,Karnataka,Agriculture,Male,12th Pass,7,19496,21600,2104,9.74,True,18000,-1496,-8.31
4136,Punjab,Metals,Female,12th Pass,29,24458,18500,-5958,-32.21,False,18000,-6458,-35.88
4137,Karnataka,Construction,Male,Illiterate,18,13839,21600,7761,35.93,True,7000,-6839,-97.7
4138,Uttar Pradesh,Manufacturing,Female,12th Pass,1,12857,19500,6643,34.07,True,18000,5143,28.57
4139,Tamil Nadu,Agriculture,Male,10th Pass,14,18522,18000,-522,-2.9,False,14000,-4522,-32.3
4140,Maharashtra,IT Services,Female,12th Pass,28,25795,20400,-5395,-26.45,False,18000,-7795,-43.31
4141,Chhattisgarh,Food Processing,Female,10th Pass,2,11133,22500,11367,50.52,True,14000,2867,20.48
4142,Karnataka,IT Services,Female,10th Pass,21,17738,21600,3862,17.88,True,14000,-3738,-26.7
4143,Gujarat,Retail,Male,12th Pass,20,19960,21600,1640,7.59,True,18000,-1960,-10.89
4144,Rajasthan,Manufacturing,Male,12th Pass,22,23254,19500,-3754,-19.25,False,18000,-5254,-29.19
4145,Jharkhand,Mining,Female,10th Pass,8,13874,17800,3926,22.06,True,14000,126,0.9
4146,Karnataka,Construction,Male,10th Pass,19,18385,21600,3215,14.88,True,14000,-4385,-31.32
4147,Maharashtra,Leather,Male,Diploma,33,29279,20400,-8879,-43.52,False,22000,-7279,-33.09
4148,Karnataka,Services,Female,10th Pass,10,17103,21600,4497,20.82,True,14000,-3103,-22.16
4149,Haryana,Retail,Male,10th Pass,22,22717,20400,-2317,-11.36,False,14000,-8717,-62.26
4150,Karnataka,Textiles,Male,Post-Graduate,3,46957,21600,-25357,-117.39,False,45000,-1957,-4.35
4151,Gujarat,Textiles,Male,5th Pass,5,11942,21600,9658,44.71,True,9000,-2942,-32.69
4152,Chhattisgarh,Mining,Male,Illiterate,17,13982,22500,8518,37.86,True,7000,-6982,-99.74
4153,Maharashtra,Textiles,Male,Graduate,23,38832,20400,-18432,-90.35,False,32000,-6832,-21.35
4154,Punjab,Machinery,Female,10th Pass,19,17904,18500,596,3.22,True,14000,-3904,-27.89
4155,Rajasthan,Agriculture,Female,10th Pass,17,13110,19500,6390,32.77,True,14000,890,6.36
4156,Maharashtra,IT Services,Female,10th Pass,31,16740,20400,3660,17.94,True,14000,-2740,-19.57
4157,Maharashtra,Manufacturing,Male,5th Pass,33,16511,20400,3889,19.06,True,9000,-7511,-83.46
4158,Karnataka,Construction,Female,5th Pass,34,13256,21600,8344,38.63,True,9000,-4256,-47.29
4159,Karnataka,Agriculture,Male,Graduate,28,36080,21600,-14480,-67.04,False,32000,-4080,-12.75
4160,Gujarat,Textiles,Female,10th Pass,11,15280,21600,6320,29.26,True,14000,-1280,-9.14
4161,West Bengal,Manufacturing,Male,Illiterate,22,13981,20400,6419,31.47,True,7000,-6981,-99.73
4162,Maharashtra,Services,Male,Illiterate,15,10835,20400,9565,46.89,True,7000,-3835,-54.79
4163,Maharashtra,Machinery,Female,10th Pass,5,15545,20400,4855,23.8,True,14000,-1545,-11.04
4164,Maharashtra,Agriculture,Female,10th Pass,27,16409,20400,3991,19.56,True,14000,-2409,-17.21
4165,Gujarat,Food Processing,Female,Graduate,20,30663,21600,-9063,-41.96,False,32000,1337,4.18
4166,Tamil Nadu,Food Processing,Female,12th Pass,10,14335,18000,3665,20.36,True,18000,3665,20.36
4167,Telangana,Retail,Male,12th Pass,33,25837,19500,-6337,-32.5,False,18000,-7837,-43.54
4168,Uttar Pradesh,Agriculture,Female,5th Pass,17,12843,19500,6657,34.14,True,9000,-3843,-42.7
4169,Maharashtra,Agriculture,Male,10th Pass,10,14899,20400,5501,26.97,True,14000,-899,-6.42
4170,Karnataka,IT Services,Male,5th Pass,25,18985,21600,2615,12.11,True,9000,-9985,-110.94
4171,Haryana,Agriculture,Male,10th Pass,30,23604,20400,-3204,-15.71,False,14000,-9604,-68.6
4172,Karnataka,Textiles,Male,5th Pass,11,10110,21600,11490,53.19,True,9000,-1110,-12.33
4173,Uttar Pradesh,Chemicals,Female,12th Pass,6,14091,19500,5409,27.74,True,18000,3909,21.72
4174,Tamil Nadu,Metals,Male,5th Pass,31,17149,18000,851,4.73,True,9000,-8149,-90.54
4175,Gujarat,Manufacturing,Male,5th Pass,6,11024,21600,10576,48.96,True,9000,-2024,-22.49
4176,Odisha,Small Manufacturing,Female,10th Pass,28,22514,17500,-5014,-28.65,False,14000,-8514,-60.81
4177,Chhattisgarh,Metals,Male,Illiterate,16,13027,22500,9473,42.1,True,7000,-6027,-86.1
4178,Tamil Nadu,Manufacturing,Female,5th Pass,23,14398,18000,3602,20.01,True,9000,-5398,-59.98
4179,Haryana,Food Processing,Male,10th Pass,22,22720,20400,-2320,-11.37,False,14000,-8720,-62.29
4180,West Bengal,Manufacturing,Male,12th Pass,21,24431,20400,-4031,-19.76,False,18000,-6431,-35.73
4181,Odisha,Small Manufacturing,Female,12th Pass,32,26360,17500,-8860,-50.63,False,18000,-8360,-46.44
4182,Madhya Pradesh,Textiles,Male,Illiterate,34,18072,18000,-72,-0.4,False,7000,-11072,-158.17
4183,Uttar Pradesh,Construction,Male,10th Pass,24,24742,19500,-5242,-26.88,False,14000,-10742,-76.73
4184,Uttar Pradesh,Services,Female,10th Pass,4,12419,19500,7081,36.31,True,14000,1581,11.29
4185,Karnataka,Chemicals,Female,Illiterate,27,14395,21600,7205,33.36,True,7000,-7395,-105.64
4186,Punjab,Machinery,Male,12th Pass,11,23868,18500,-5368,-29.02,False,18000,-5868,-32.6
4187,Uttar Pradesh,Leather,Female,12th Pass,34,21058,19500,-1558,-7.99,False,18000,-3058,-16.99
4188,West Bengal,Agriculture,Female,5th Pass,9,10919,20400,9481,46.48,True,9000,-1919,-21.32
4189,Rajasthan,Agriculture,Male,Diploma,20,24060,19500,-4560,-23.38,False,22000,-2060,-9.36
4190,Haryana,Manufacturing,Female,10th Pass,32,22642,20400,-2242,-10.99,False,14000,-8642,-61.73
4191,Maharashtra,Agriculture,Female,10th Pass,10,12922,20400,7478,36.66,True,14000,1078,7.7
4192,Uttar Pradesh,Construction,Male,5th Pass,23,18775,19500,725,3.72,True,9000,-9775,-108.61
4193,Karnataka,Silk,Male,12th Pass,2,17722,21600,3878,17.95,True,18000,278,1.54
4194,West Bengal,Metals,Male,10th Pass,21,17189,20400,3211,15.74,True,14000,-3189,-22.78
4195,Rajasthan,IT Services,Male,Graduate,3,38276,19500,-18776,-96.29,False,32000,-6276,-19.61
4196,Uttar Pradesh,Manufacturing,Male,10th Pass,11,18535,19500,965,4.95,True,14000,-4535,-32.39
4197,Gujarat,IT Services,Female,10th Pass,34,23381,21600,-1781,-8.25,False,14000,-9381,-67.01
4198,Tamil Nadu,Chemicals,Male,12th Pass,22,20219,18000,-2219,-12.33,False,18000,-2219,-12.33
4199,Maharashtra,Silk,Female,12th Pass,23,25220,20400,-4820,-23.63,False,18000,-7220,-40.11
4200,Karnataka,Mining,Male,5th Pass,11,12480,21600,9120,42.22,True,9000,-3480,-38.67
4201,Rajasthan,Silk,Female,Post-Graduate,1,40653,19500,-21153,-108.48,False,45000,4347,9.66
4202,Uttar Pradesh,Construction,Male,12th Pass,12,25739,19500,-6239,-31.99,False,18000,-7739,-42.99
4203,Uttar Pradesh,Chemicals,Male,10th Pass,5,16680,19500,2820,14.46,True,14000,-2680,-19.14
4204,Tamil Nadu,Construction,Male,10th Pass,17,15911,18000,2089,11.61,True,14000,-1911,-13.65
4205,Haryana,Chemicals,Female,12th Pass,28,24400,20400,-4000,-19.61,False,18000,-6400,-35.56
4206,West Bengal,Manufacturing,Female,Illiterate,23,12338,20400,8062,39.52,True,7000,-5338,-76.26
4207,Karnataka,Agriculture,Male,Graduate,2,33670,21600,-12070,-55.88,False,32000,-1670,-5.22
4208,Maharashtra,Manufacturing,Male,Illiterate,5,10142,20400,10258,50.28,True,7000,-3142,-44.89
4209,Uttar Pradesh,IT Services,Female,Illiterate,18,10778,19500,8722,44.73,True,7000,-3778,-53.97
4210,Uttar Pradesh,Construction,Male,12th Pass,6,23309,19500,-3809,-19.53,False,18000,-5309,-29.49
4211,Gujarat,Manufacturing,Male,5th Pass,5,12174,21600,9426,43.64,True,9000,-3174,-35.27
4212,Telangana,Machinery,Male,12th Pass,14,20614,19500,-1114,-5.71,False,18000,-2614,-14.52
4213,Karnataka,Food Processing,Male,10th Pass,27,18050,21600,3550,16.44,True,14000,-4050,-28.93
4214,Uttar Pradesh,Textiles,Female,10th Pass,15,18386,19500,1114,5.71,True,14000,-4386,-31.33
4215,Jharkhand,Services,Female,12th Pass,0,16642,17800,1158,6.51,True,18000,1358,7.54
4216,Uttar Pradesh,Food Processing,Male,10th Pass,4,16459,19500,3041,15.59,True,14000,-2459,-17.56
4217,Uttar Pradesh,Agriculture,Male,5th Pass,31,17668,19500,1832,9.39,True,9000,-8668,-96.31
4218,Haryana,Construction,Male,5th Pass,8,10374,20400,10026,49.15,True,9000,-1374,-15.27
4219,Karnataka,Manufacturing,Female,10th Pass,23,18277,21600,3323,15.38,True,14000,-4277,-30.55
4220,Uttar Pradesh,Textiles,Male,Illiterate,27,13340,19500,6160,31.59,True,7000,-6340,-90.57
4221,Gujarat,Retail,Female,5th Pass,0,9024,21600,12576,58.22,True,9000,-24,-0.27
4222,Haryana,Construction,Male,10th Pass,31,24319,20400,-3919,-19.21,False,14000,-10319,-73.71
4223,Tamil Nadu,IT Services,Male,12th Pass,20,28547,18000,-10547,-58.59,False,18000,-10547,-58.59
4224,Tamil Nadu,Small Manufacturing,Female,10th Pass,0,10588,18000,7412,41.18,True,14000,3412,24.37
4225,Gujarat,Small Manufacturing,Male,12th Pass,9,18026,21600,3574,16.55,True,18000,-26,-0.14
4226,Telangana,Machinery,Female,12th Pass,9,18814,19500,686,3.52,True,18000,-814,-4.52
4227,Maharashtra,Agriculture,Male,12th Pass,15,25135,20400,-4735,-23.21,False,18000,-7135,-39.64
4228,Gujarat,Metals,Male,Graduate,4,32434,21600,-10834,-50.16,False,32000,-434,-1.36
4229,Uttar Pradesh,Retail,Male,Diploma,11,21825,19500,-2325,-11.92,False,22000,175,0.8
4230,Maharashtra,Silk,Male,12th Pass,18,22294,20400,-1894,-9.28,False,18000,-4294,-23.86
4231,Haryana,Retail,Female,5th Pass,4,9418,20400,10982,53.83,True,9000,-418,-4.64
4232,Uttar Pradesh,Machinery,Male,10th Pass,16,19061,19500,439,2.25,True,14000,-5061,-36.15
4233,Tamil Nadu,Manufacturing,Female,12th Pass,24,24007,18000,-6007,-33.37,False,18000,-6007,-33.37
4234,Uttar Pradesh,Manufacturing,Male,12th Pass,18,21414,19500,-1914,-9.82,False,18000,-3414,-18.97
4235,Haryana,IT Services,Male,12th Pass,28,30143,20400,-9743,-47.76,False,18000,-12143,-67.46
4236,Punjab,Food Processing,Male,Graduate,26,46884,18500,-28384,-153.43,False,32000,-14884,-46.51
4237,Karnataka,IT Services,Male,12th Pass,19,21294,21600,306,1.42,True,18000,-3294,-18.3
4238,West Bengal,IT Services,Male,10th Pass,3,14472,20400,5928,29.06,True,14000,-472,-3.37
4239,Madhya Pradesh,Small Manufacturing,Male,Diploma,17,25985,18000,-7985,-44.36,False,22000,-3985,-18.11
4240,Gujarat,Food Processing,Male,10th Pass,13,20408,21600,1192,5.52,True,14000,-6408,-45.77
4241,Rajasthan,Food Processing,Male,5th Pass,18,14361,19500,5139,26.35,True,9000,-5361,-59.57
4242,Uttar Pradesh,Retail,Male,5th Pass,34,20723,19500,-1223,-6.27,False,9000,-11723,-130.26
4243,Chhattisgarh,IT Services,Male,Illiterate,11,9042,22500,13458,59.81,True,7000,-2042,-29.17
4244,West Bengal,Small Manufacturing,Female,10th Pass,22,17757,20400,2643,12.96,True,14000,-3757,-26.84
4245,Haryana,Silk,Female,10th Pass,32,17299,20400,3101,15.2,True,14000,-3299,-23.56
4246,Karnataka,Silk,Male,Diploma,29,31729,21600,-10129,-46.89,False,22000,-9729,-44.22
4247,Gujarat,Construction,Female,12th Pass,19,19535,21600,2065,9.56,True,18000,-1535,-8.53
4248,Uttar Pradesh,Manufacturing,Male,5th Pass,34,17555,19500,1945,9.97,True,9000,-8555,-95.06
4249,West Bengal,Machinery,Male,12th Pass,4,20568,20400,-168,-0.82,False,18000,-2568,-14.27
4250,Karnataka,Textiles,Male,Illiterate,18,13634,21600,7966,36.88,True,7000,-6634,-94.77
4251,Rajasthan,Retail,Male,Diploma,24,34114,19500,-14614,-74.94,False,22000,-12114,-55.06
4252,Tamil Nadu,Manufacturing,Male,Illiterate,9,9686,18000,8314,46.19,True,7000,-2686,-38.37
4253,Uttar Pradesh,Manufacturing,Male,Graduate,9,33663,19500,-14163,-72.63,False,32000,-1663,-5.2
4254,Uttar Pradesh,Manufacturing,Male,12th Pass,10,21423,19500,-1923,-9.86,False,18000,-3423,-19.02
4255,Uttar Pradesh,Manufacturing,Male,10th Pass,13,14901,19500,4599,23.58,True,14000,-901,-6.44
4256,West Bengal,Agriculture,Male,10th Pass,13,14483,20400,5917,29.0,True,14000,-483,-3.45
4257,Maharashtra,Agriculture,Male,5th Pass,16,15280,20400,5120,25.1,True,9000,-6280,-69.78
4258,Uttar Pradesh,Small Manufacturing,Male,Diploma,13,22438,19500,-2938,-15.07,False,22000,-438,-1.99
4259,West Bengal,Silk,Female,5th Pass,15,11362,20400,9038,44.3,True,9000,-2362,-26.24
4260,Uttar Pradesh,IT Services,Male,Graduate,15,34870,19500,-15370,-78.82,False,32000,-2870,-8.97
4261,Maharashtra,Agriculture,Female,12th Pass,0,18088,20400,2312,11.33,True,18000,-88,-0.49
4262,Rajasthan,Manufacturing,Male,12th Pass,22,28731,19500,-9231,-47.34,False,18000,-10731,-59.62
4263,Tamil Nadu,Chemicals,Male,10th Pass,34,19647,18000,-1647,-9.15,False,14000,-5647,-40.34
4264,Haryana,Manufacturing,Male,5th Pass,11,12759,20400,7641,37.46,True,9000,-3759,-41.77
4265,Telangana,Construction,Male,Illiterate,30,18353,19500,1147,5.88,True,7000,-11353,-162.19
4266,Maharashtra,Small Manufacturing,Male,10th Pass,8,17217,20400,3183,15.6,True,14000,-3217,-22.98
4267,Punjab,Agriculture,Female,5th Pass,2,9249,18500,9251,50.01,True,9000,-249,-2.77
4268,Uttar Pradesh,IT Services,Male,5th Pass,22,15665,19500,3835,19.67,True,9000,-6665,-74.06
4269,Uttar Pradesh,Agriculture,Male,Graduate,12,34747,19500,-15247,-78.19,False,32000,-2747,-8.58
4270,Haryana,Chemicals,Male,10th Pass,32,23047,20400,-2647,-12.98,False,14000,-9047,-64.62
4271,Maharashtra,Textiles,Male,Graduate,9,40101,20400,-19701,-96.57,False,32000,-8101,-25.32
4272,Uttar Pradesh,Metals,Female,12th Pass,11,18917,19500,583,2.99,True,18000,-917,-5.09
4273,Madhya Pradesh,Chemicals,Male,12th Pass,19,25736,18000,-7736,-42.98,False,18000,-7736,-42.98
4274,Gujarat,Machinery,Male,Graduate,32,33498,21600,-11898,-55.08,False,32000,-1498,-4.68
4275,Maharashtra,Textiles,Female,12th Pass,15,22517,20400,-2117,-10.38,False,18000,-4517,-25.09
4276,Gujarat,Small Manufacturing,Male,Illiterate,22,12056,21600,9544,44.19,True,7000,-5056,-72.23
4277,Haryana,Machinery,Male,12th Pass,12,20319,20400,81,0.4,True,18000,-2319,-12.88
4278,Maharashtra,Manufacturing,Male,10th Pass,11,18500,20400,1900,9.31,True,14000,-4500,-32.14
4279,Tamil Nadu,Agriculture,Female,10th Pass,25,18033,18000,-33,-0.18,False,14000,-4033,-28.81
4280,Chhattisgarh,Food Processing,Male,5th Pass,34,19521,22500,2979,13.24,True,9000,-10521,-116.9
4281,Maharashtra,Small Manufacturing,Male,5th Pass,26,17119,20400,3281,16.08,True,9000,-8119,-90.21
4282,Uttar Pradesh,Agriculture,Male,Diploma,1,24123,19500,-4623,-23.71,False,22000,-2123,-9.65
4283,Uttar Pradesh,Leather,Male,Graduate,3,38508,19500,-19008,-97.48,False,32000,-6508,-20.34
4284,Rajasthan,Textiles,Male,5th Pass,29,17549,19500,1951,10.01,True,9000,-8549,-94.99
4285,West Bengal,Retail,Male,10th Pass,3,16490,20400,3910,19.17,True,14000,-2490,-17.79
4286,Jharkhand,Agriculture,Female,5th Pass,11,11839,17800,5961,33.49,True,9000,-2839,-31.54
4287,Uttar Pradesh,Machinery,Male,10th Pass,19,18281,19500,1219,6.25,True,14000,-4281,-30.58
4288,Haryana,Small Manufacturing,Male,12th Pass,20,21487,20400,-1087,-5.33,False,18000,-3487,-19.37
4289,Madhya Pradesh,Retail,Male,Diploma,32,28817,18000,-10817,-60.09,False,22000,-6817,-30.99
4290,Odisha,Agriculture,Female,10th Pass,28,21826,17500,-4326,-24.72,False,14000,-7826,-55.9
4291,Karnataka,Retail,Female,Illiterate,20,12166,21600,9434,43.68,True,7000,-5166,-73.8
4292,Chhattisgarh,Construction,Female,12th Pass,28,19516,22500,2984,13.26,True,18000,-1516,-8.42
4293,West Bengal,Construction,Female,10th Pass,1,12156,20400,8244,40.41,True,14000,1844,13.17
4294,Chhattisgarh,Machinery,Male,5th Pass,20,15715,22500,6785,30.16,True,9000,-6715,-74.61
4295,Gujarat,IT Services,Male,5th Pass,15,13825,21600,7775,36.0,True,9000,-4825,-53.61
4296,Madhya Pradesh,Retail,Female,12th Pass,14,15933,18000,2067,11.48,True,18000,2067,11.48
4297,Chhattisgarh,Leather,Female,10th Pass,30,16701,22500,5799,25.77,True,14000,-2701,-19.29
4298,Uttar Pradesh,Textiles,Female,10th Pass,34,19356,19500,144,0.74,True,14000,-5356,-38.26
4299,Madhya Pradesh,Agriculture,Male,10th Pass,32,21013,18000,-3013,-16.74,False,14000,-7013,-50.09
4300,Rajasthan,Food Processing,Male,5th Pass,0,7346,19500,12154,62.33,True,9000,1654,18.38
4301,Maharashtra,Food Processing,Male,12th Pass,12,18917,20400,1483,7.27,True,18000,-917,-5.09
4302,Tamil Nadu,IT Services,Female,10th Pass,15,13460,18000,4540,25.22,True,14000,540,3.86
4303,Tamil Nadu,Textiles,Male,12th Pass,3,15962,18000,2038,11.32,True,18000,2038,11.32
4304,Telangana,Metals,Male,Diploma,2,26682,19500,-7182,-36.83,False,22000,-4682,-21.28
4305,Haryana,Chemicals,Female,5th Pass,26,16949,20400,3451,16.92,True,9000,-7949,-88.32
4306,Haryana,Manufacturing,Male,5th Pass,19,17587,20400,2813,13.79,True,9000,-8587,-95.41
4307,Odisha,Food Processing,Female,Illiterate,1,5936,17500,11564,66.08,True,7000,1064,15.2
4308,Chhattisgarh,Small Manufacturing,Male,5th Pass,13,11639,22500,10861,48.27,True,9000,-2639,-29.32
4309,Tamil Nadu,Silk,Male,10th Pass,18,16201,18000,1799,9.99,True,14000,-2201,-15.72
4310,Karnataka,Retail,Male,12th Pass,2,17545,21600,4055,18.77,True,18000,455,2.53
4311,Maharashtra,Food Processing,Male,Illiterate,0,5858,20400,14542,71.28,True,7000,1142,16.31
4312,Maharashtra,Services,Female,Diploma,18,23547,20400,-3147,-15.43,False,22000,-1547,-7.03
4313,Tamil Nadu,Food Processing,Male,10th Pass,6,13902,18000,4098,22.77,True,14000,98,0.7
4314,Tamil Nadu,Manufacturing,Male,Illiterate,16,10062,18000,7938,44.1,True,7000,-3062,-43.74
4315,Uttar Pradesh,Mining,Female,Diploma,10,23462,19500,-3962,-20.32,False,22000,-1462,-6.65
4316,Punjab,IT Services,Male,12th Pass,2,15167,18500,3333,18.02,True,18000,2833,15.74
4317,Tamil Nadu,Small Manufacturing,Female,5th Pass,13,12531,18000,5469,30.38,True,9000,-3531,-39.23
4318,Gujarat,Food Processing,Female,Diploma,1,18968,21600,2632,12.19,True,22000,3032,13.78
4319,Tamil Nadu,Manufacturing,Male,10th Pass,1,16569,18000,1431,7.95,True,14000,-2569,-18.35
4320,Uttar Pradesh,Construction,Male,10th Pass,29,24578,19500,-5078,-26.04,False,14000,-10578,-75.56
4321,Haryana,IT Services,Female,12th Pass,25,20905,20400,-505,-2.48,False,18000,-2905,-16.14
4322,Haryana,Metals,Male,12th Pass,5,19125,20400,1275,6.25,True,18000,-1125,-6.25
4323,Jharkhand,Textiles,Male,5th Pass,29,20392,17800,-2592,-14.56,False,9000,-11392,-126.58
4324,Haryana,Chemicals,Male,Graduate,19,44471,20400,-24071,-118.0,False,32000,-12471,-38.97
4325,Gujarat,Construction,Female,12th Pass,21,21103,21600,497,2.3,True,18000,-3103,-17.24
4326,Jharkhand,Textiles,Male,10th Pass,21,18387,17800,-587,-3.3,False,14000,-4387,-31.34
4327,Chhattisgarh,Retail,Male,Illiterate,4,9354,22500,13146,58.43,True,7000,-2354,-33.63
4328,Maharashtra,Leather,Male,Diploma,7,25575,20400,-5175,-25.37,False,22000,-3575,-16.25
4329,Uttar Pradesh,Agriculture,Female,Post-Graduate,12,48036,19500,-28536,-146.34,False,45000,-3036,-6.75
4330,Uttar Pradesh,Manufacturing,Male,10th Pass,5,12710,19500,6790,34.82,True,14000,1290,9.21
4331,Madhya Pradesh,Textiles,Male,12th Pass,26,22218,18000,-4218,-23.43,False,18000,-4218,-23.43
